Skermanella sp.,M70271:66:000000000-BRF6G:1:1101:24247:12489,MG928499.1,97.727,264,6,0,1,264,265,528,4.52e-124,455
uncultured bacterium,M70271:66:000000000-BRF6G:1:1102:16826:9562,MH523671.1,98.571,280,4,0,21,300,4,283,3.00e-136,496
bacterium,M70271:66:000000000-BRF6G:1:1102:9631:13601,EF221060.1,97.211,251,7,0,1,251,336,586,3.26e-115,425
uncultured bacterium,M70271:66:000000000-BRF6G:1:1102:22389:17297,MH523669.1,98.712,233,3,0,18,250,1,233,7.01e-112,414
bacterium,M70271:66:000000000-BRF6G:1:1102:20305:18019,EF221425.1,99.245,265,2,0,1,265,313,577,2.62e-131,479
alpha proteobacterium VL-3,M70271:66:000000000-BRF6G:1:1102:5746:19972,JX833620.1,95.781,237,10,0,1,237,219,455,1.89e-102,383
Acidicapsa dinghuensis,M70271:66:000000000-BRF6G:1:1103:20038:6434,MF150300.1,96.013,301,12,0,1,301,312,612,1.40e-134,490
Actinobacteria bacterium,M70271:66:000000000-BRF6G:1:1103:17255:8546,LC338062.1,98.671,301,4,0,1,301,307,607,6.38e-148,534
uncultured bacterium,M70271:66:000000000-BRF6G:1:1103:26504:8744,MH525988.1,97.368,190,5,0,18,207,1,190,9.80e-85,324
uncultured bacterium,M70271:66:000000000-BRF6G:1:1103:21189:14859,MH530998.1,95.000,280,14,0,18,297,1,280,1.41e-119,440
unidentified,M70271:66:000000000-BRF6G:1:1104:6210:3353,FQ689761.1,99.167,240,2,0,18,257,1,240,2.00e-117,433
Edaphobacter modestus,M70271:66:000000000-BRF6G:1:1104:25227:8459,MH817148.1,96.820,283,9,0,1,283,246,528,1.32e-129,473
Mycobacterium sp.,M70271:66:000000000-BRF6G:1:1104:27393:8806,KX689762.1,98.485,264,4,0,1,264,227,490,2.07e-127,466
Acidipila rosea,M70271:66:000000000-BRF6G:1:1104:2136:12851,NR_113179.1,98.062,258,5,0,1,258,316,573,1.99e-122,449
bacterium,M70271:66:000000000-BRF6G:1:1104:25454:22209,EF220633.1,99.625,267,1,0,1,267,350,616,4.40e-134,488
Actinomycetales,M70271:66:000000000-BRF6G:1:1105:11803:19585,X68468.1,98.684,228,3,0,1,228,315,542,3.81e-109,405
Dyella sp. DHOA06,M70271:66:000000000-BRF6G:1:1106:8469:15282,MK393914.1,100.000,300,0,0,1,300,336,635,4.88e-154,555
uncultured Alphaproteobacteria bacterium,M70271:66:000000000-BRF6G:1:1106:20664:15305,MF439048.1,94.643,224,12,0,1,224,1,224,6.95e-92,348
uncultured bacterium,M70271:66:000000000-BRF6G:1:1106:9122:16710,MH529926.1,99.296,284,2,0,18,301,1,284,8.31e-142,514
Mycobacterium cookii,M70271:66:000000000-BRF6G:1:1106:22217:21032,NR_114661.1,97.391,230,4,2,1,229,308,536,1.45e-104,390
uncultured bacterium,M70271:66:000000000-BRF6G:1:1106:22770:24798,MH445066.1,98.729,236,3,0,1,236,280,515,1.42e-113,420
Mycobacterium cookii,M70271:66:000000000-BRF6G:1:1107:3171:16467,NR_114661.1,99.254,268,2,0,1,268,308,575,5.71e-133,484
uncultured bacterium,M70271:66:000000000-BRF6G:1:1108:14626:16855,MH524146.1,95.339,236,3,5,18,249,1,232,5.82e-98,368
uncultured bacterium,M70271:66:000000000-BRF6G:1:1108:18129:19901,MF439969.1,98.618,217,3,0,1,217,1,217,4.69e-103,385
uncultured bacterium,M70271:66:000000000-BRF6G:1:1109:25285:11389,MH530573.1,98.233,283,5,0,18,300,1,283,3.00e-136,496
bacterium,M70271:66:000000000-BRF6G:1:1109:27105:16456,EF221305.1,97.342,301,8,0,1,301,333,633,2.99e-141,512
uncultured bacterium,M70271:66:000000000-BRF6G:1:1110:27271:14316,MH531335.1,98.227,282,5,0,19,300,1,282,1.08e-135,494
unidentified,M70271:66:000000000-BRF6G:1:1111:25672:12990,FQ693416.1,93.141,277,18,1,18,294,1,276,5.20e-109,405
uncultured bacterium,M70271:66:000000000-BRF6G:1:1111:12961:14429,MH445066.1,96.154,260,8,2,1,259,280,538,1.30e-114,424
unidentified,M70271:66:000000000-BRF6G:1:1113:24747:7398,FQ673073.1,96.604,265,9,0,21,285,4,268,1.35e-119,440
Granulicella acidiphila,M70271:66:000000000-BRF6G:1:1113:14745:20048,NR_148567.1,98.007,301,6,0,1,301,246,546,1.38e-144,523
unidentified,M70271:66:000000000-BRF6G:1:1116:28067:17762,FQ702509.1,100.000,261,0,0,18,278,1,261,2.16e-132,483
uncultured bacterium,M70271:66:000000000-BRF6G:1:1117:26879:9767,MH530998.1,97.706,218,5,0,18,235,1,218,3.17e-100,375
bacterium,M70271:66:000000000-BRF6G:1:1118:9646:20833,EF221229.1,99.142,233,2,0,3,235,343,575,1.42e-113,420
uncultured bacterium,M70271:66:000000000-BRF6G:1:2101:12769:11356,MN156802.1,98.940,283,3,0,17,299,1,283,1.38e-139,507
uncultured bacterium,M70271:66:000000000-BRF6G:1:2112:14492:7414,MH531326.1,98.092,262,5,0,18,279,1,262,1.30e-124,457
uncultured bacterium,M70271:66:000000000-BRF6G:1:2113:12481:16355,MH529942.1,98.233,283,5,0,18,300,1,283,3.00e-136,496
Acidobacteria bacterium IP-33G,M70271:66:000000000-BRF6G:1:2113:17662:21566,LC106186.1,96.396,222,7,1,3,224,222,442,6.93e-97,364
uncultured bacterium,M70271:66:000000000-BRF6G:1:2114:8441:16924,MH526836.1,92.460,252,19,0,18,269,1,252,1.08e-95,361
uncultured gamma proteobacterium,M70271:66:000000000-BRF6G:1:2118:22184:24177,LR216546.1,98.347,242,4,0,3,244,330,571,3.15e-115,425
Mucilaginibacter sp. PAMC 26640,M70271:66:000000000-BRF6G:1:2119:14205:18795,CP014773.1,96.416,279,10,0,3,281,478425,478147,1.02e-125,460
Mucilaginibacter sp. PAMC 26640,M70271:66:000000000-BRF6G:1:2119:14205:18795,CP014773.1,96.416,279,10,0,3,281,946757,946479,1.02e-125,460
Mucilaginibacter sp. PAMC 26640,M70271:66:000000000-BRF6G:1:2119:14205:18795,CP014773.1,96.416,279,10,0,3,281,2625637,2625915,1.02e-125,460
