bacterium,M70271:49:000000000-BF462:1:1101:21843:22072,EF605940.1,98.113,212,4,0,1,212,331,542,1.29e-98,370
uncultured bacterium,M70271:49:000000000-BF462:1:1102:11127:14427,MN194952.1,98.940,283,3,0,14,296,1,283,1.36e-139,507
uncultured bacterium,M70271:49:000000000-BF462:1:1103:4372:11806,MH989699.1,98.206,223,4,0,2,224,1,223,1.07e-104,390
bacterium,M70271:49:000000000-BF462:1:1103:24191:12937,EF221299.1,90.625,224,20,1,1,223,347,570,2.50e-76,296
bacterium,M70271:49:000000000-BF462:1:1103:19522:21797,EF605871.1,96.078,255,10,0,1,255,348,602,2.00e-112,416
bacterium Ellin6526,M70271:49:000000000-BF462:1:1103:21852:23853,HM748674.1,99.524,210,1,0,1,210,317,526,1.62e-102,383
bacterium,M70271:49:000000000-BF462:1:1104:21232:9243,EF219678.1,99.336,301,2,0,1,301,339,639,2.95e-151,545
bacterium,M70271:49:000000000-BF462:1:1104:10930:10693,EF605820.1,98.842,259,3,0,1,259,330,588,2.57e-126,462
bacterium Ellin6504,M70271:49:000000000-BF462:1:1104:26930:14677,HM748652.1,97.044,203,6,0,1,203,192,394,2.64e-90,342
uncultured bacterium,M70271:49:000000000-BF462:1:1104:19987:19273,MH444952.1,97.744,266,6,0,1,266,332,597,3.43e-125,459
uncultured bacterium,M70271:49:000000000-BF462:1:1105:24908:5250,LR589875.1,97.727,220,5,0,20,239,3,222,2.43e-101,379
unidentified,M70271:49:000000000-BF462:1:1105:27408:9407,FQ677652.1,98.182,275,5,0,18,292,1,275,8.14e-132,481
bacterium,M70271:49:000000000-BF462:1:1105:12446:9676,EF605839.1,99.123,228,2,0,1,228,334,561,8.19e-111,411
uncultured bacterium,M70271:49:000000000-BF462:1:1105:18976:12473,MH989688.1,94.352,301,17,0,1,301,2,302,3.05e-126,462
uncultured bacterium,M70271:49:000000000-BF462:1:1105:8896:13864,MF950130.1,98.635,293,4,0,3,295,2,294,1.76e-143,520
Arboricoccus pini,M70271:49:000000000-BF462:1:1105:7838:22610,NR_157671.1,94.231,260,13,1,1,260,288,545,2.66e-106,396
