uncultured bacterium,M70271:49:000000000-BF462:1:1101:22626:16558,LC385821.1,90.347,259,21,4,1,257,1,257,1.61e-88,337
uncultured bacterium,M70271:49:000000000-BF462:1:1102:23592:7863,MF438810.1,97.010,301,9,0,1,301,1,301,1.39e-139,507
bacterium,M70271:49:000000000-BF462:1:1102:22009:20431,EF605805.1,97.608,209,5,0,1,209,344,552,2.72e-95,359
uncultured bacterium,M70271:49:000000000-BF462:1:1102:10783:23415,MH989665.1,97.458,236,6,0,2,237,1,236,1.43e-108,403
Phyllobacterium zundukense,M70271:49:000000000-BF462:1:1103:22185:11235,MN203729.1,98.810,252,3,0,1,252,283,534,1.94e-122,449
bacterium YC-ZSS-LKJ199,M70271:49:000000000-BF462:1:1103:19957:16188,KP174508.1,100.000,222,0,0,1,222,338,559,8.15e-111,411
bacterium YC-ZSS-LKJ66,M70271:49:000000000-BF462:1:1103:10521:17256,KP174569.1,96.085,281,11,0,1,281,337,617,3.65e-125,459
Kineosporia sp. I13A-00002,M70271:49:000000000-BF462:1:1104:6380:8408,KR184502.1,99.656,291,1,0,1,291,242,532,2.21e-147,532
uncultured bacterium,M70271:49:000000000-BF462:1:1104:19011:11852,MF440172.1,90.873,252,20,3,1,251,1,250,5.67e-88,335
Lapillicoccus sp.,M70271:49:000000000-BF462:1:1104:28813:12090,KY176935.1,99.505,202,1,0,1,202,334,535,4.33e-98,368
bacterium,M70271:49:000000000-BF462:1:1104:11984:14861,EF605677.1,99.065,214,2,0,1,214,347,560,4.61e-103,385
uncultured bacterium,M70271:49:000000000-BF462:1:1104:14916:15927,MF438351.1,98.155,271,5,0,1,271,1,271,1.26e-129,473
actinobacterium TC4,M70271:49:000000000-BF462:1:1104:17713:21279,JF510471.1,94.222,225,12,1,1,224,291,515,3.00e-90,342
uncultured bacterium,M70271:49:000000000-BF462:1:1105:6594:8451,LR216590.1,99.145,234,2,0,1,234,337,570,3.90e-114,422
bacterium,M70271:49:000000000-BF462:1:1105:11769:17638,EF220881.1,98.221,281,3,2,1,279,344,624,1.28e-134,490
uncultured Chloroflexi bacterium,M70271:49:000000000-BF462:1:1105:21829:22286,LR216537.1,97.183,213,6,0,1,213,316,528,7.72e-96,361
uncultured bacterium,M70271:49:000000000-BF462:1:1106:7838:3722,LR130697.1,98.837,258,3,0,1,258,250,507,9.42e-126,460
Lysobacter sp.,M70271:49:000000000-BF462:1:1106:5997:12447,LC481373.1,98.556,277,4,0,1,277,314,590,1.27e-134,490
uncultured bacterium,M70271:49:000000000-BF462:1:1107:12973:15371,LR589868.1,100.000,245,0,0,18,262,1,245,1.57e-123,453
Myxococcus sp.,M70271:49:000000000-BF462:1:1109:11465:16563,MF706235.1,99.078,217,2,0,1,217,296,512,1.01e-104,390
uncultured bacterium,M70271:49:000000000-BF462:1:1109:10923:16581,MH524178.1,98.571,280,3,1,18,296,1,280,1.06e-135,494
Pseudarthrobacter sp.,M70271:49:000000000-BF462:1:1109:27050:18037,MN384970.1,100.000,234,0,0,1,234,280,513,1.80e-117,433
Rubrobacter spartanus,M70271:49:000000000-BF462:1:1110:25017:3874,NR_158052.1,97.270,293,8,0,1,293,283,575,8.18e-137,497
Allokutzneria sp.,M70271:49:000000000-BF462:1:1110:28658:8832,MG758052.1,96.053,228,9,0,1,228,310,537,3.95e-99,372
uncultured bacterium,M70271:49:000000000-BF462:1:1110:21765:9163,MF950130.1,98.566,279,4,0,3,281,2,280,1.00e-135,494
bacterium,M70271:49:000000000-BF462:1:1110:26783:18292,LC361390.1,98.649,296,4,0,1,296,302,597,3.77e-145,525
uncultured bacterium,M70271:49:000000000-BF462:1:1110:11353:19579,LC065735.1,98.671,301,4,0,1,301,325,625,6.38e-148,534
uncultured bacterium,M70271:49:000000000-BF462:1:1111:28124:7637,MH530153.1,98.739,238,3,0,20,257,3,240,1.20e-114,424
uncultured bacterium,M70271:49:000000000-BF462:1:1111:22070:24951,MH531735.1,98.326,239,4,0,18,256,1,239,1.56e-113,420
Propionibacteriaceae bacterium Pao16,M70271:49:000000000-BF462:1:1112:7724:14918,KJ016012.1,98.095,210,4,0,1,210,274,483,1.63e-97,366
uncultured bacterium,M70271:49:000000000-BF462:1:1112:15583:19364,MH934656.1,97.984,248,5,0,1,248,307,554,6.90e-117,431
Solirubrobacter sp. URHD0016,M70271:49:000000000-BF462:1:1112:24745:19574,LN876435.1,97.348,264,7,0,1,264,287,550,5.69e-123,451
