uncultured bacterium,M70271:49:000000000-BF462:1:1101:18048:13783,MH728336.1,95.089,224,9,2,18,240,1,223,5.45e-93,351
Streptomyces phaeochromogenes,M70271:49:000000000-BF462:1:1102:3774:14921,MH250950.1,99.535,215,1,0,1,215,21,235,2.77e-105,392
uncultured bacterium,M70271:49:000000000-BF462:1:1102:21180:15847,MH528038.1,93.778,225,14,0,18,242,1,225,4.48e-89,339
uncultured Verrucomicrobia bacterium,M70271:49:000000000-BF462:1:1102:9764:22033,MF438886.1,94.040,302,14,4,1,300,1,300,5.09e-124,455
Pedobacter lusitanus,M70271:49:000000000-BF462:1:1102:23183:23784,NR_156892.1,100.000,236,0,0,1,236,334,569,1.41e-118,436
uncultured bacterium,M70271:49:000000000-BF462:1:1103:8042:7386,MH444992.1,100.000,301,0,0,1,301,312,612,1.36e-154,556
uncultured bacterium,M70271:49:000000000-BF462:1:1103:26066:19415,MH445212.1,100.000,288,0,0,1,288,222,509,2.18e-147,532
uncultured bacterium,M70271:49:000000000-BF462:1:1104:18492:7693,MH934648.1,97.761,268,6,0,1,268,332,599,2.68e-126,462
uncultured bacterium,M70271:49:000000000-BF462:1:1104:28286:12374,LR216590.1,99.149,235,2,0,1,235,337,571,1.09e-114,424
Massilia sp. BRM22,M70271:49:000000000-BF462:1:1104:24268:22014,KP004007.1,100.000,210,0,0,1,210,289,498,3.48e-104,388
uncultured bacterium,M70271:49:000000000-BF462:1:1104:12879:24896,MK615965.1,97.899,238,5,0,1,238,4,241,2.38e-111,412
uncultured bacterium,M70271:49:000000000-BF462:1:1105:21090:10411,MH989699.1,97.857,280,6,0,2,281,1,280,6.22e-133,484
uncultured bacterium,M70271:49:000000000-BF462:1:1105:16908:21546,LR130710.1,99.526,211,1,0,1,211,254,464,4.53e-103,385
uncultured bacterium,M70271:49:000000000-BF462:1:1107:20610:12752,MH445231.1,94.805,231,12,0,1,231,338,568,8.50e-96,361
uncultured bacterium,M70271:49:000000000-BF462:1:1108:6590:3278,LR130697.1,98.319,238,4,0,1,238,250,487,5.12e-113,418
bacterium,M70271:49:000000000-BF462:1:1108:13108:13958,EF606037.1,97.917,240,5,0,1,240,322,561,1.86e-112,416
Chryseolinea serpens,M70271:49:000000000-BF462:1:1108:8723:22259,NR_108511.1,98.120,266,3,2,1,265,322,586,2.65e-126,462
Nocardioides sp.,M70271:49:000000000-BF462:1:1109:25995:8283,MH671527.1,97.778,270,3,3,1,268,320,588,2.70e-126,462
uncultured bacterium,M70271:49:000000000-BF462:1:1109:21255:22741,LR130697.1,99.231,260,2,0,1,260,250,509,1.56e-128,470
Bradyrhizobium elkanii,M70271:49:000000000-BF462:1:1110:23815:6598,MK480228.1,99.531,213,1,0,1,213,245,457,3.54e-104,388
Lautropia sp. CB 286320,M70271:49:000000000-BF462:1:1110:8520:12139,LN833207.1,96.255,267,10,0,1,267,256,522,4.49e-119,438
uncultured bacterium,M70271:49:000000000-BF462:1:1110:14774:16302,LR130686.1,94.444,288,13,2,1,286,259,545,1.35e-119,440
Coriobacteriaceae bacterium,M70271:49:000000000-BF462:1:1111:16784:8912,MK929055.1,92.208,231,18,0,1,231,340,570,9.01e-86,327
uncultured bacterium,M70271:49:000000000-BF462:1:1111:21958:11774,MF440291.1,93.237,207,14,0,1,207,1,207,3.57e-79,305
uncultured bacterium,M70271:49:000000000-BF462:1:1111:3735:17544,MH530213.1,99.142,233,1,1,18,249,1,233,5.40e-113,418
uncultured bacterium,M70271:49:000000000-BF462:1:1112:22684:9365,LR595107.1,100.000,212,0,0,1,212,1,212,2.75e-105,392
uncultured bacterium,M70271:49:000000000-BF462:1:1112:3892:20235,MH445190.1,99.630,270,1,0,1,270,292,561,9.57e-136,494
bacterium,M70271:49:000000000-BF462:1:1112:17642:24628,EF606017.1,99.539,217,1,0,1,217,329,545,2.16e-106,396
bacterium,M70271:49:000000000-BF462:1:1113:21624:12527,LC361417.1,98.007,301,6,0,1,301,287,587,1.38e-144,523
uncultured bacterium,M70271:49:000000000-BF462:1:1113:19671:18826,MH155356.1,98.876,267,3,0,1,267,323,589,9.51e-131,477
bacterium,M70271:49:000000000-BF462:1:1113:17586:22904,EF605797.1,96.117,206,8,0,1,206,319,524,1.25e-88,337
uncultured actinobacterium,M70271:49:000000000-BF462:1:1114:6260:9145,LR216535.1,98.174,219,4,0,1,219,337,555,1.70e-102,383
uncultured bacterium,M70271:49:000000000-BF462:1:1114:28105:9371,MN157113.1,99.638,276,1,0,17,292,1,276,4.83e-139,505
uncultured bacterium,M70271:49:000000000-BF462:1:1114:17087:10334,MH529137.1,99.197,249,0,2,18,266,1,247,7.43e-122,448
Anolis stratulus,M70271:49:000000000-BF462:1:1115:23209:6523,LN899486.1,96.053,76,0,2,162,236,190,117,1.61e-23,121
uncultured bacterium,M70271:49:000000000-BF462:1:1115:20669:14690,LR130678.1,95.849,265,10,1,1,265,250,513,9.63e-116,427
Sphingomonas sp.,M70271:49:000000000-BF462:1:1115:22302:17760,MN315391.1,99.571,233,1,0,1,233,302,534,3.00e-115,425
uncultured bacterium,M70271:49:000000000-BF462:1:1116:20070:7724,MH445184.1,97.010,301,5,4,1,299,345,643,1.79e-138,503
Pseudolabrys sp.,M70271:49:000000000-BF462:1:1116:17594:10049,KX622728.1,98.507,268,4,0,1,268,280,547,1.24e-129,473
Thermomicrobium roseum,M70271:49:000000000-BF462:1:1116:17608:15158,AJ871249.1,96.804,219,7,0,48,266,1,219,2.14e-97,366
bacterium Ellin6512,M70271:49:000000000-BF462:1:1117:22874:3758,HM748660.1,97.908,239,5,0,1,239,161,399,6.66e-112,414
uncultured bacterium,M70271:49:000000000-BF462:1:1117:25380:4301,LR589844.1,98.030,203,2,2,18,219,1,202,4.80e-93,351
uncultured bacterium,M70271:49:000000000-BF462:1:1117:18208:20441,MH530035.1,96.479,284,10,0,18,301,1,284,1.82e-128,470
uncultured bacterium,M70271:49:000000000-BF462:1:1118:21719:22627,MF438810.1,97.748,222,5,0,1,222,1,222,1.73e-102,383
uncultured actinobacterium,M70271:49:000000000-BF462:1:2101:16699:2320,LR216535.1,96.047,253,10,0,2,254,338,590,2.65e-111,412
uncultured bacterium,M70271:49:000000000-BF462:1:2101:18623:15176,MH529972.1,98.155,271,5,0,18,288,1,271,1.34e-129,473
uncultured bacterium,M70271:49:000000000-BF462:1:2102:17262:10568,MN195018.1,99.303,287,2,0,15,301,1,287,1.79e-143,520
bacterium,M70271:49:000000000-BF462:1:2102:11171:14792,EF605835.1,99.611,257,1,0,1,257,347,603,1.52e-128,470
uncultured bacterium,M70271:49:000000000-BF462:1:2102:10335:22569,MH930471.1,99.206,252,0,2,1,251,300,550,1.49e-123,453
uncultured bacterium,M70271:49:000000000-BF462:1:2104:25668:6816,MH445245.1,98.729,236,3,0,1,236,337,572,1.43e-113,420
uncultured bacterium,M70271:49:000000000-BF462:1:2104:4531:19141,MH526926.1,96.535,202,7,0,18,219,1,202,4.84e-88,335
bacterium,M70271:49:000000000-BF462:1:2105:5026:19707,EF605680.1,96.981,265,8,0,1,265,343,607,2.66e-121,446
uncultured actinobacterium,M70271:49:000000000-BF462:1:2106:16669:6019,LR216527.1,95.327,214,8,1,1,214,329,540,3.70e-89,339
bacterium,M70271:49:000000000-BF462:1:2106:18103:8394,EF605874.1,99.281,278,2,0,1,278,304,581,1.64e-138,503
Rubritalea sp. Trut02-60-2015_Venoge-L'Isle,M70271:49:000000000-BF462:1:2106:25372:10176,LN995858.1,96.680,241,8,0,1,241,284,524,5.23e-108,401
bacterium DR2A-55G19,M70271:49:000000000-BF462:1:2106:11066:12166,AB127918.1,98.175,274,5,0,1,274,79,352,2.72e-131,479
uncultured bacterium,M70271:49:000000000-BF462:1:2106:7937:18548,MH989940.1,99.177,243,2,0,1,243,2,244,4.03e-119,438
bacterium AW32-3,M70271:49:000000000-BF462:1:2106:18173:18698,KJ146748.1,99.632,272,1,0,1,272,270,541,7.46e-137,497
uncultured bacterium,M70271:49:000000000-BF462:1:2107:25317:5947,MH934648.1,97.193,285,8,0,1,285,332,616,2.21e-132,483
bacterium,M70271:49:000000000-BF462:1:2107:7957:21069,EF606126.1,97.425,233,6,0,1,233,324,556,6.54e-107,398
Pedomicrobium australicum,M70271:49:000000000-BF462:1:2108:17884:10299,FM886904.1,98.671,301,4,0,1,301,196,496,6.38e-148,534
Actinomadura sp. WMMA1423,M70271:49:000000000-BF462:1:2108:17397:19234,CP041244.1,80.556,144,28,0,83,226,9098353,9098210,9.21e-21,111
uncultured bacterium,M70271:49:000000000-BF462:1:2108:7295:23350,MF439030.1,97.235,217,6,0,1,217,1,217,4.72e-98,368
uncultured bacterium,M70271:49:000000000-BF462:1:2109:12050:9493,MN175142.1,97.778,225,5,0,1,225,250,474,3.78e-104,388
bacterium Ellin6512,M70271:49:000000000-BF462:1:2109:20973:10151,HM748660.1,98.141,269,5,0,1,269,161,429,1.61e-128,470
uncultured bacterium,M70271:49:000000000-BF462:1:2109:13205:15722,MF950560.1,97.651,298,7,0,2,299,1,298,2.97e-141,512
bacterium YC-ZSS-LKJ199,M70271:49:000000000-BF462:1:2109:27340:16516,KP174508.1,95.172,290,14,0,1,290,338,627,3.79e-125,459
uncultured bacterium,M70271:49:000000000-BF462:1:2109:24858:18019,MH934744.1,99.531,213,1,0,1,213,329,541,3.54e-104,388
Frankia torreyi,M70271:49:000000000-BF462:1:2110:7179:7761,MH423838.1,93.966,232,14,0,1,232,299,530,5.35e-93,351
uncultured bacterium,M70271:49:000000000-BF462:1:2110:11958:8208,MH530925.1,97.004,267,8,0,18,284,1,267,2.23e-122,449
unidentified,M70271:49:000000000-BF462:1:2110:19916:8336,FQ691494.1,94.273,227,13,0,18,244,1,227,7.18e-92,348
uncultured bacterium,M70271:49:000000000-BF462:1:2110:15316:20272,MF950130.1,98.507,201,3,0,3,203,2,202,3.39e-94,355
uncultured bacterium,M70271:49:000000000-BF462:1:2111:12880:11471,LR129937.1,98.419,253,4,0,18,270,1,253,2.72e-121,446
uncultured bacterium,M70271:49:000000000-BF462:1:2111:5629:14837,LR130697.1,98.673,226,3,0,1,226,250,475,4.88e-108,401
bacterium,M70271:49:000000000-BF462:1:2112:24184:10153,EF606121.1,96.990,299,9,0,1,299,346,644,4.96e-139,505
uncultured bacterium,M70271:49:000000000-BF462:1:2112:26873:18093,MF439326.1,98.165,218,4,0,1,218,1,218,6.09e-102,381
uncultured bacterium,M70271:49:000000000-BF462:1:2112:21020:19423,LR216551.1,97.391,230,5,1,1,230,339,567,1.08e-104,390
uncultured bacterium,M70271:49:000000000-BF462:1:2112:20915:23054,LC336310.1,97.786,271,6,0,1,271,3,273,5.82e-128,468
Bauldia litoralis,M70271:49:000000000-BF462:1:2113:7586:3051,NR_117251.1,97.701,261,6,0,1,261,304,564,2.04e-122,449
uncultured bacterium,M70271:49:000000000-BF462:1:2113:24020:8766,MH523650.1,85.328,259,20,13,18,276,1,241,6.52e-63,252
uncultured bacterium,M70271:49:000000000-BF462:1:2113:16048:11478,MH444994.1,100.000,275,0,0,1,275,334,608,3.49e-140,508
uncultured bacterium,M70271:49:000000000-BF462:1:2113:2457:14811,MF950418.1,96.099,282,11,0,2,283,1,282,1.02e-125,460
uncultured bacterium,M70271:49:000000000-BF462:1:2113:20964:18443,MH934558.1,98.141,269,5,0,1,269,324,592,1.61e-128,470
uncultured bacterium,M70271:49:000000000-BF462:1:2113:23604:18964,LR216590.1,99.240,263,2,0,1,263,337,599,3.36e-130,475
uncultured bacterium,M70271:49:000000000-BF462:1:2114:19459:6931,MH527116.1,97.455,275,7,0,1,275,62,336,1.65e-128,470
bacterium Ellin5082,M70271:49:000000000-BF462:1:2114:20096:13551,AY234499.1,97.667,300,7,0,1,300,238,537,2.30e-142,516
uncultured bacterium,M70271:49:000000000-BF462:1:2114:15145:14978,MH989764.1,99.240,263,2,0,1,263,2,264,3.36e-130,475
uncultured bacterium,M70271:49:000000000-BF462:1:2114:15901:23861,MH934755.1,95.880,267,11,0,1,267,347,613,2.09e-117,433
