bacterium,M70271:43:000000000-B69RN:1:1105:11226:7687,EF220664.1,97.863,234,5,0,1,234,356,589,3.93e-109,405
uncultured bacterium,M70271:43:000000000-B69RN:1:1112:13227:16896,MH527757.1,99.608,255,1,0,18,272,1,255,2.10e-127,466
Granulibacter bethesdensis CGDNIH1,M70271:43:000000000-B69RN:1:1113:17155:9732,CP000394.2,98.881,268,3,0,1,268,831103,831370,2.66e-131,479
Granulibacter bethesdensis CGDNIH1,M70271:43:000000000-B69RN:1:1113:17155:9732,CP000394.2,98.881,268,3,0,1,268,2031072,2030805,2.66e-131,479
Granulibacter bethesdensis CGDNIH1,M70271:43:000000000-B69RN:1:1113:17155:9732,CP000394.2,98.881,268,3,0,1,268,2600492,2600225,2.66e-131,479
bacterium,M70271:43:000000000-B69RN:1:1117:17895:11736,EF221155.1,98.316,297,5,0,1,297,335,631,3.78e-145,525
bacterium Ellin6115,M70271:43:000000000-B69RN:1:1117:20058:18396,AY234767.1,99.605,253,1,0,1,253,296,548,2.50e-126,462
Acidobacteria bacterium SJ-70G,M70271:43:000000000-B69RN:1:1119:13221:21355,LC106258.1,96.861,223,7,0,1,223,214,436,1.05e-99,374
uncultured bacterium,M70271:43:000000000-B69RN:1:2102:25513:10509,MH444971.1,97.010,301,9,0,1,301,310,610,1.39e-139,507
Burkholderia sp. ES2-8,M70271:43:000000000-B69RN:1:2103:21535:25142,KJ878600.1,99.574,235,1,0,1,235,302,536,2.34e-116,429
uncultured bacterium,M70271:43:000000000-B69RN:1:2105:19368:23268,MF438810.1,96.838,253,8,0,1,253,1,253,3.29e-115,425
Vigna unguiculata,M70271:43:000000000-B69RN:1:2107:21467:12128,CP039355.1,100.000,28,0,0,264,291,34996301,34996328,0.008,52.8
unidentified,M70271:43:000000000-B69RN:1:2112:23038:6011,FQ706747.1,98.944,284,3,0,18,301,1,284,3.87e-140,508
