Astrocaryum aculeatum,M70271:45:000000000-BF8M2:1:1101:22737:5109,NC_044482.1,98.995,199,2,0,2,200,102529,102727,9.27e-95,357
Astrocaryum aculeatum,M70271:45:000000000-BF8M2:1:1101:22737:5109,NC_044482.1,98.995,199,2,0,2,200,139313,139115,9.27e-95,357
bacterium,M70271:45:000000000-BF8M2:1:1101:26086:5160,EF605910.1,89.219,269,22,5,1,265,335,600,3.12e-86,329
uncultured bacterium,M70271:45:000000000-BF8M2:1:1101:22330:5715,MN194843.1,91.760,267,16,6,15,278,1,264,2.37e-97,366
Rubrivivax gelatinosus,M70271:45:000000000-BF8M2:1:1101:4554:6216,FM886868.1,100.000,257,0,0,1,257,237,493,3.27e-130,475
uncultured bacterium,M70271:45:000000000-BF8M2:1:1101:27620:6287,MF950401.1,100.000,300,0,0,2,301,1,300,4.90e-154,555
Gemmata sp. Io1-6,M70271:45:000000000-BF8M2:1:1101:20715:6835,GQ889466.1,97.748,222,5,0,2,223,335,556,1.74e-102,383
Burkholderiales bacterium JOSHI_001,M70271:45:000000000-BF8M2:1:1101:5889:6998,JF916701.1,99.666,299,1,0,2,300,279,577,8.16e-152,547
bacterium,M70271:45:000000000-BF8M2:1:1101:22461:7147,EF606028.1,96.000,300,11,1,2,300,343,642,1.80e-133,486
Ideonella sp.,M70271:45:000000000-BF8M2:1:1101:13298:7197,LC378794.1,98.007,301,4,2,2,301,290,589,4.97e-144,521
alpha proteobacterium AKB-2008-KU10,M70271:45:000000000-BF8M2:1:1101:16838:7520,AM989074.1,95.333,300,14,0,2,301,288,587,1.09e-130,477
Rhodobacter sp. HTCC515,M70271:45:000000000-BF8M2:1:1101:13326:7631,AY584573.1,98.976,293,3,0,2,294,289,581,3.74e-145,525
Mycolicibacterium mucogenicum,M70271:45:000000000-BF8M2:1:1101:16943:7938,MK890502.1,99.650,286,1,0,2,287,283,568,1.31e-144,523
uncultured Porphyrobacter sp.,M70271:45:000000000-BF8M2:1:1101:17510:8370,MF439746.1,100.000,300,0,0,2,301,2,301,4.90e-154,555
Burkholderiales bacterium W35,M70271:45:000000000-BF8M2:1:1101:26132:8634,LC094486.2,100.000,300,0,0,1,300,306,605,4.88e-154,555
Spathiphyllum cannifolium,M70271:45:000000000-BF8M2:1:1101:21049:8808,MK294346.1,100.000,300,0,0,2,301,313,612,4.90e-154,555
Aquabacterium limnoticum,M70271:45:000000000-BF8M2:1:1101:9630:9228,NR_108739.1,95.987,299,12,0,1,299,289,587,1.81e-133,486
