Bradyrhizobium elkanii,M02359:61:000000000-B9994:1:1101:8513:10102,MK480228.1,100.000,265,0,0,1,265,245,509,1.21e-134,490
Acidobacteriaceae bacterium KBS89,M02359:61:000000000-B9994:1:1101:27071:16319,AY587227.1,99.240,263,2,0,1,263,292,554,3.36e-130,475
uncultured bacterium,M02359:61:000000000-B9994:1:1102:24833:2608,MN156840.1,97.173,283,8,0,17,299,1,283,3.01e-131,479
Bradyrhizobium sp.,M02359:61:000000000-B9994:1:1102:15101:3584,MK458622.1,99.668,301,1,0,1,301,246,546,6.33e-153,551
Proteobacteria,M02359:61:000000000-B9994:1:1102:5893:7656,X68474.1,98.635,293,4,0,1,293,305,597,1.73e-143,520
uncultured bacterium,M02359:61:000000000-B9994:1:1102:19004:11388,MH529184.1,99.569,232,1,0,18,249,1,232,1.16e-114,424
Caballeronia sordidicola,M02359:61:000000000-B9994:1:1102:12589:11793,KM604820.1,99.000,300,3,0,1,300,363,662,4.91e-149,538
Acidobacteriaceae bacterium Gsoil 969,M02359:61:000000000-B9994:1:1102:6014:13652,AB245337.1,97.674,301,7,0,1,301,305,605,6.42e-143,518
Acidobacteria bacterium,M02359:61:000000000-B9994:1:1102:25689:14878,KY908299.1,98.936,282,3,0,1,282,252,533,4.65e-139,505
Bradyrhizobium elkanii,M02359:61:000000000-B9994:1:1102:14715:19618,MK480228.1,99.245,265,2,0,1,265,245,509,2.62e-131,479
uncultured bacterium,M02359:61:000000000-B9994:1:1102:20625:21452,MH529910.1,99.605,253,1,0,18,270,1,253,2.70e-126,462
Acidobacteriaceae bacterium A2-4c,M02359:61:000000000-B9994:1:1103:24455:3402,HQ995662.1,99.656,291,1,0,1,291,172,462,2.21e-147,532
Mycobacterium sp.,M02359:61:000000000-B9994:1:1103:25065:11621,MK875962.1,99.659,293,1,0,1,293,278,570,1.72e-148,536
uncultured bacterium,M02359:61:000000000-B9994:1:1103:9194:14816,LC336056.1,86.000,300,38,4,1,299,3,299,6.94e-83,318
Mucilaginibacter gossypii,M02359:61:000000000-B9994:1:1103:2502:15071,CP043449.1,83.682,239,39,0,7,245,4692906,4692668,3.45e-55,226
uncultured Acidimicrobiia bacterium,M02359:61:000000000-B9994:1:1103:23766:19403,MK521718.1,99.648,284,1,0,18,301,1,284,1.79e-143,520
uncultured bacterium,M02359:61:000000000-B9994:1:1104:18828:4278,MH524004.1,99.647,283,1,0,18,300,1,283,6.40e-143,518
uncultured bacterium,M02359:61:000000000-B9994:1:1104:14640:10285,MH934680.1,97.010,301,9,0,1,301,311,611,1.39e-139,507
Thermobispora bispora DSM 43833,M02359:61:000000000-B9994:1:1105:10290:5508,CP001874.1,91.556,225,19,0,5,229,1533441,1533217,8.59e-81,311
uncultured bacterium,M02359:61:000000000-B9994:1:1105:11379:8072,MF439799.1,98.339,301,5,0,1,301,1,301,2.97e-146,529
bacterium,M02359:61:000000000-B9994:1:1105:27977:13403,EF221229.1,100.000,227,0,0,1,227,341,567,1.35e-113,420
uncultured bacterium,M02359:61:000000000-B9994:1:1105:5054:13433,MH531231.1,100.000,284,0,0,18,301,1,284,3.84e-145,525
bacterium,M02359:61:000000000-B9994:1:1105:9262:14741,EF221305.1,98.842,259,3,0,1,259,333,591,2.58e-126,462
Rhodanobacter sp.,M02359:61:000000000-B9994:1:1105:11651:18124,KY908241.1,99.666,299,1,0,1,299,261,559,8.13e-152,547
uncultured bacterium,M02359:61:000000000-B9994:1:1105:21433:20380,MH531744.1,98.592,284,4,0,18,301,1,284,1.80e-138,503
unidentified,M02359:61:000000000-B9994:1:1106:25839:9675,FQ701058.1,90.526,285,23,3,18,300,1,283,1.47e-99,374
bacterium,M02359:61:000000000-B9994:1:1106:21070:18193,HM701719.1,100.000,300,0,0,1,300,154,453,4.88e-154,555
Klebsiella variicola,M02359:61:000000000-B9994:1:1106:23398:20911,CP032354.1,95.455,44,2,0,240,283,4365227,4365270,2.02e-08,71.3
Klebsiella variicola,M02359:61:000000000-B9994:1:1106:23398:20911,CP032354.1,100.000,36,0,0,248,283,2528730,2528765,2.61e-07,67.6
Klebsiella variicola,M02359:61:000000000-B9994:1:1106:23398:20911,CP032354.1,100.000,35,0,0,249,283,2460937,2460971,9.38e-07,65.8
Klebsiella variicola,M02359:61:000000000-B9994:1:1106:23398:20911,CP032354.1,100.000,35,0,0,249,283,2461056,2461022,9.38e-07,65.8
Klebsiella variicola,M02359:61:000000000-B9994:1:1106:23398:20911,CP032354.1,100.000,35,0,0,249,283,2664316,2664350,9.38e-07,65.8
Klebsiella variicola,M02359:61:000000000-B9994:1:1106:23398:20911,CP032354.1,100.000,34,0,0,250,283,1578202,1578169,3.37e-06,63.9
Klebsiella variicola,M02359:61:000000000-B9994:1:1106:23398:20911,CP032354.1,100.000,34,0,0,248,281,1632540,1632573,3.37e-06,63.9
Klebsiella variicola,M02359:61:000000000-B9994:1:1106:23398:20911,CP032354.1,100.000,34,0,0,250,283,2235766,2235799,3.37e-06,63.9
Klebsiella variicola,M02359:61:000000000-B9994:1:1106:23398:20911,CP032354.1,100.000,34,0,0,250,283,2650027,2650060,3.37e-06,63.9
Klebsiella variicola,M02359:61:000000000-B9994:1:1106:23398:20911,CP032354.1,100.000,34,0,0,250,283,3701141,3701108,3.37e-06,63.9
Klebsiella variicola,M02359:61:000000000-B9994:1:1106:23398:20911,CP032354.1,100.000,34,0,0,250,283,4550721,4550754,3.37e-06,63.9
Klebsiella variicola,M02359:61:000000000-B9994:1:1106:23398:20911,CP032354.1,97.143,35,1,0,246,280,1410874,1410908,4.36e-05,60.2
Klebsiella variicola,M02359:61:000000000-B9994:1:1106:23398:20911,CP032354.1,97.143,35,1,0,249,283,1846661,1846695,4.36e-05,60.2
uncultured bacterium,M02359:61:000000000-B9994:1:1107:19966:3651,MH527756.1,99.647,283,1,0,18,300,1,283,6.40e-143,518
Paraburkholderia sp.,M02359:61:000000000-B9994:1:1107:7302:6170,LC435983.1,98.333,300,5,0,1,300,76,375,1.06e-145,527
uncultured bacterium,M02359:61:000000000-B9994:1:1107:9690:6477,MF440131.1,98.671,301,4,0,1,301,1,301,6.38e-148,534
Steroidobacter sp. JC2953,M02359:61:000000000-B9994:1:1107:11078:9324,KF595153.1,98.276,232,4,0,1,232,315,546,1.08e-109,407
Mucilaginibacter sp. JSC-R3-522-12,M02359:61:000000000-B9994:1:1107:3851:19769,JF958161.1,97.667,300,7,0,1,300,279,578,2.30e-142,516
uncultured bacterium,M02359:61:000000000-B9994:1:1108:24173:3783,MH532101.1,99.296,284,2,0,18,301,1,284,8.31e-142,514
bacterium,M02359:61:000000000-B9994:1:1108:11869:7293,EF220633.1,98.851,261,3,0,1,261,350,610,2.01e-127,466
bacterium,M02359:61:000000000-B9994:1:1108:25608:12595,EF220969.1,99.333,300,2,0,1,300,334,633,1.06e-150,544
uncultured bacterium,M02359:61:000000000-B9994:1:1108:15943:13426,MG952000.1,98.561,278,4,0,1,278,253,530,3.56e-135,492
Paraburkholderia sp.,M02359:61:000000000-B9994:1:1108:24012:15137,LC435983.1,98.667,300,4,0,1,300,76,375,2.29e-147,532
Mycobacterium avium subsp. hominissuis,M02359:61:000000000-B9994:1:1108:7454:15446,AP020326.1,98.500,200,3,0,1,200,1808313,1808512,1.20e-93,353
uncultured bacterium,M02359:61:000000000-B9994:1:1108:7029:22674,MH523804.1,97.653,213,5,0,18,230,1,213,1.82e-97,366
uncultured bacterium,M02359:61:000000000-B9994:1:1109:25098:5604,MH524594.1,96.774,279,9,0,22,300,5,283,2.35e-127,466
unidentified,M02359:61:000000000-B9994:1:1109:17839:7374,FQ705973.1,99.209,253,2,0,18,270,1,253,1.26e-124,457
uncultured delta proteobacterium,M02359:61:000000000-B9994:1:1109:24413:8566,MK682782.1,98.419,253,4,0,1,253,319,571,2.52e-121,446
Granulicella rosea,M02359:61:000000000-B9994:1:1109:10458:12879,NR_115073.1,97.010,301,9,0,1,301,306,606,1.39e-139,507
uncultured bacterium,M02359:61:000000000-B9994:1:1109:10332:13909,MH524004.1,99.647,283,1,0,18,300,1,283,6.40e-143,518
uncultured bacterium,M02359:61:000000000-B9994:1:1109:29041:15215,MH526492.1,99.535,215,1,0,18,232,1,215,3.03e-105,392
bacterium SCGC AAA018-D18,M02359:61:000000000-B9994:1:1109:7656:18730,HQ290487.1,97.342,301,8,0,1,301,283,583,2.99e-141,512
Methylocystis sp. SH31p,M02359:61:000000000-B9994:1:1110:3637:8579,AB636303.1,97.509,281,7,0,1,281,302,582,7.83e-132,481
Actinoplanes derwentensis,M02359:61:000000000-B9994:1:1110:25728:10942,LT629758.1,98.958,288,3,0,1,288,4292323,4292036,2.20e-142,516
Actinoplanes derwentensis,M02359:61:000000000-B9994:1:1110:25728:10942,LT629758.1,98.958,288,3,0,1,288,6253189,6252902,2.20e-142,516
Actinoplanes derwentensis,M02359:61:000000000-B9994:1:1110:25728:10942,LT629758.1,98.958,288,3,0,1,288,7039477,7039190,2.20e-142,516
Actinoplanes derwentensis,M02359:61:000000000-B9994:1:1110:25728:10942,LT629758.1,98.958,288,3,0,1,288,7339796,7339509,2.20e-142,516
Actinoplanes derwentensis,M02359:61:000000000-B9994:1:1110:25728:10942,LT629758.1,98.958,288,3,0,1,288,9896337,9896624,2.20e-142,516
