fungal sp.,M70271:49:000000000-BF462:1:1101:15333:11946,MH625443.1,96.633,297,10,0,2,298,2,298,1.07e-135,494
uncultured bacterium,M70271:49:000000000-BF462:1:1102:23700:7802,MH530546.1,98.969,194,2,0,18,211,1,194,5.95e-92,348
uncultured bacterium,M70271:49:000000000-BF462:1:1102:11510:16852,MH531986.1,98.551,207,3,0,18,224,1,207,1.90e-97,366
unidentified,M70271:49:000000000-BF462:1:1102:7258:18660,FQ698549.1,96.104,231,9,0,18,248,1,231,9.24e-101,377
uncultured bacterium,M70271:49:000000000-BF462:1:1102:5270:19254,MK527815.1,97.509,281,7,0,1,281,109,389,7.83e-132,481
unidentified,M70271:49:000000000-BF462:1:1102:10297:21201,FQ685415.1,97.143,245,6,1,1,245,61,304,2.46e-111,412
unidentified,M70271:49:000000000-BF462:1:1103:24616:6129,FQ688573.1,98.785,247,3,0,18,264,1,247,1.23e-119,440
Actinobacteria bacterium 15TR583,M70271:49:000000000-BF462:1:1103:14904:7505,MN209171.1,98.467,261,4,0,1,261,328,588,9.58e-126,460
uncultured bacterium,M70271:49:000000000-BF462:1:1103:13202:8006,MF950753.1,90.871,241,22,0,1,241,2,242,1.17e-84,324
uncultured bacterium,M70271:49:000000000-BF462:1:1103:14542:11500,MH445190.1,99.315,292,2,0,1,292,292,583,2.87e-146,529
Solirubrobacter sp. L64,M70271:49:000000000-BF462:1:1103:21415:16451,FJ459990.1,96.800,250,8,0,1,250,208,457,5.55e-113,418
uncultured bacterium,M70271:49:000000000-BF462:1:1104:4437:10544,MF439664.1,98.785,247,3,0,1,247,1,247,1.16e-119,440
unidentified,M70271:49:000000000-BF462:1:1105:26003:15171,FQ676341.1,100.000,244,0,0,18,261,1,244,5.62e-123,451
uncultured bacterium,M70271:49:000000000-BF462:1:1106:14925:9838,MH526672.1,99.281,278,2,0,18,295,1,278,1.76e-138,503
Bradyrhizobium sp.,M70271:49:000000000-BF462:1:1106:9348:9921,MH118306.1,99.615,260,1,0,1,260,52,311,3.32e-130,475
uncultured bacterium,M70271:49:000000000-BF462:1:1106:5329:11048,MF439588.1,95.318,299,10,4,1,297,2,298,5.05e-129,472
uncultured bacterium,M70271:49:000000000-BF462:1:1106:22500:17261,MH524155.1,98.723,235,3,0,18,252,1,235,5.47e-113,418
uncultured bacterium,M70271:49:000000000-BF462:1:1106:6003:17357,LR588789.1,100.000,283,0,0,18,300,1,283,1.38e-144,523
