unidentified,M70271:49:000000000-BF462:1:1101:11799:9086,FQ677511.1,100.000,243,0,0,18,260,1,243,2.04e-122,449
uncultured bacterium,M70271:49:000000000-BF462:1:1101:14959:14061,MH523888.1,95.683,278,12,0,18,295,1,278,8.36e-122,448
uncultured actinobacterium,M70271:49:000000000-BF462:1:1101:22916:20277,LR216535.1,97.696,217,5,0,1,217,337,553,1.01e-99,374
uncultured bacterium,M70271:49:000000000-BF462:1:1101:8058:20656,MG602811.1,89.076,238,21,5,1,236,338,572,1.16e-74,291
uncultured bacterium,M70271:49:000000000-BF462:1:1102:19084:5608,LC065733.1,95.536,224,8,2,1,223,313,535,1.05e-94,357
uncultured bacterium,M70271:49:000000000-BF462:1:1102:23271:6167,MF439213.1,98.283,233,4,0,1,233,1,233,3.02e-110,409
uncultured bacterium,M70271:49:000000000-BF462:1:1102:16450:7751,LR589875.1,96.491,228,8,0,20,247,3,230,9.07e-101,377
uncultured bacterium,M70271:49:000000000-BF462:1:1102:4073:8121,MH528232.1,97.046,237,7,0,18,254,1,237,2.00e-107,399
uncultured bacterium,M70271:49:000000000-BF462:1:1102:5555:9591,LC336324.1,90.728,302,24,2,1,300,3,302,2.42e-107,399
uncultured actinobacterium,M70271:49:000000000-BF462:1:1102:23457:14410,LR216512.1,97.009,234,7,0,1,234,337,570,8.50e-106,394
bacterium,M70271:49:000000000-BF462:1:1102:7772:14856,EF605835.1,99.275,276,2,0,1,276,347,622,2.11e-137,499
uncultured bacterium,M70271:49:000000000-BF462:1:1102:9992:17356,MF950130.1,99.194,248,2,0,3,250,2,249,6.98e-122,448
unidentified,M70271:49:000000000-BF462:1:1102:4930:18398,FQ683932.1,98.893,271,3,0,18,288,1,271,6.20e-133,484
uncultured bacterium,M70271:49:000000000-BF462:1:1103:14175:6337,LR595038.1,97.487,199,5,0,1,199,1,199,9.50e-90,340
uncultured bacterium,M70271:49:000000000-BF462:1:1103:25984:7750,MH531383.1,100.000,284,0,0,18,301,1,284,3.84e-145,525
Mucilaginibacter sp. URHD0030,M70271:49:000000000-BF462:1:1103:12244:7886,LN876445.1,98.013,302,2,4,1,300,279,578,4.95e-144,521
uncultured bacterium,M70271:49:000000000-BF462:1:1103:7640:16503,MF439253.1,98.598,214,3,0,1,214,1,214,2.14e-101,379
