bacterium,M70271:66:000000000-BRF6G:1:1101:20588:8378,EF605961.1,96.903,226,7,0,1,226,338,563,2.29e-101,379
uncultured bacterium,M70271:66:000000000-BRF6G:1:1101:2507:12915,MH989764.1,100.000,265,0,0,1,265,2,266,1.21e-134,490
unidentified,M70271:66:000000000-BRF6G:1:1101:6107:17854,FQ706780.1,96.602,206,7,0,18,223,1,206,2.98e-90,342
Granulicella acidiphila,M70271:66:000000000-BRF6G:1:1101:12467:18147,NR_148567.1,99.563,229,1,0,1,229,246,474,4.92e-113,418
bacterium,M70271:66:000000000-BRF6G:1:1101:14188:21753,EF219743.1,100.000,301,0,0,1,301,327,627,1.36e-154,556
Bradyrhizobium sp.,M70271:66:000000000-BRF6G:1:1102:25250:2955,MK458611.1,100.000,279,0,0,1,279,266,544,2.12e-142,516
unidentified,M70271:66:000000000-BRF6G:1:1102:6203:5260,FQ688631.1,94.141,256,15,0,18,273,1,256,1.31e-104,390
uncultured bacterium,M70271:66:000000000-BRF6G:1:1102:27294:8893,MF439799.1,98.671,301,4,0,1,301,1,301,6.38e-148,534
Actinomycetales bacterium,M70271:66:000000000-BRF6G:1:1102:11558:9682,KY908302.1,97.342,301,8,0,1,301,245,545,2.99e-141,512
bacterium,M70271:66:000000000-BRF6G:1:1102:26631:9927,EF219678.1,99.603,252,1,0,1,252,339,590,8.96e-126,460
uncultured bacterium,M70271:66:000000000-BRF6G:1:1102:14608:11661,MH531044.1,99.597,248,1,0,18,265,1,248,1.59e-123,453
uncultured bacterium,M70271:66:000000000-BRF6G:1:1102:9865:12349,LR595239.1,97.973,296,6,0,1,296,1,296,8.15e-142,514
bacterium Ellin6512,M70271:66:000000000-BRF6G:1:1102:6186:17377,HM748660.1,98.881,268,3,0,1,268,161,428,2.66e-131,479
bacterium,M70271:66:000000000-BRF6G:1:1102:25747:19781,EF220618.1,98.624,218,3,0,1,218,320,537,1.31e-103,387
uncultured bacterium,M70271:66:000000000-BRF6G:1:1102:15250:23286,MH527756.1,100.000,216,0,0,18,233,1,216,1.82e-107,399
uncultured bacterium,M70271:66:000000000-BRF6G:1:1103:15621:6636,MF439799.1,97.778,270,6,0,1,270,1,270,2.09e-127,466
uncultured bacterium,M70271:66:000000000-BRF6G:1:1103:26737:9903,MH530908.1,100.000,283,0,0,18,300,1,283,1.38e-144,523
Sphingobacteriaceae bacterium BR5-29,M70271:66:000000000-BRF6G:1:1103:22674:16268,EU370957.1,96.358,302,9,2,1,301,318,618,3.01e-136,496
unidentified,M70271:66:000000000-BRF6G:1:1103:13759:20367,FQ703242.1,96.479,284,10,0,18,301,1,284,1.82e-128,470
