bacterium,M70271:66:000000000-BRF6G:1:1101:28824:15568,EF606026.1,98.973,292,3,0,1,292,333,624,1.33e-144,523
uncultured bacterium,M70271:66:000000000-BRF6G:1:1102:23365:5938,MH524004.1,99.647,283,1,0,18,300,1,283,6.40e-143,518
Luteibacter rhizovicinus,M70271:66:000000000-BRF6G:1:1102:10196:18878,MK790619.1,99.668,301,1,0,1,301,258,558,6.33e-153,551
Mucilaginibacter sp.,M70271:66:000000000-BRF6G:1:1102:25780:19983,MN134570.1,98.000,300,6,0,1,300,323,622,4.95e-144,521
Flavobacterium sp. V2(2012),M70271:66:000000000-BRF6G:1:1103:24843:7633,JN820159.1,97.667,300,7,0,1,300,327,626,2.30e-142,516
uncultured bacterium,M70271:66:000000000-BRF6G:1:1103:28853:14600,MF950095.1,96.429,56,2,0,216,271,235,290,4.10e-15,93.5
uncultured Candidatus Saccharibacteria bacterium,M70271:66:000000000-BRF6G:1:1103:14376:15401,MF439405.1,98.636,220,3,0,1,220,2,221,1.02e-104,390
uncultured bacterium,M70271:66:000000000-BRF6G:1:1103:16795:18131,MH445066.1,99.003,301,3,0,1,301,280,580,1.37e-149,540
uncultured bacterium,M70271:66:000000000-BRF6G:1:1104:7095:2539,MG951869.1,99.003,301,3,0,1,301,284,584,1.37e-149,540
Acidobacterium capsulatum,M70271:66:000000000-BRF6G:1:1104:14018:6958,AM086241.1,98.621,290,4,0,1,290,238,527,7.97e-142,514
uncultured bacterium,M70271:66:000000000-BRF6G:1:1104:14440:9121,MH989784.1,97.659,299,7,0,3,301,2,300,8.31e-142,514
Rudaea sp. URHD0100,M70271:66:000000000-BRF6G:1:1104:3565:9999,LN876498.1,97.667,300,7,0,1,300,346,645,2.30e-142,516
unidentified,M70271:66:000000000-BRF6G:1:1104:2970:14907,FQ692331.1,94.014,284,17,0,18,301,1,284,8.61e-117,431
unidentified,M70271:66:000000000-BRF6G:1:1105:25718:9980,FQ683946.1,96.831,284,9,0,18,301,1,284,3.92e-130,475
uncultured gamma proteobacterium,M70271:66:000000000-BRF6G:1:1105:27785:15920,LC378475.1,96.970,297,9,0,1,297,186,482,2.29e-137,499
