soil bacterium T10,M02359:61:000000000-B9994:1:1101:14949:16221,EU594498.1,98.227,282,5,0,1,282,15,296,1.01e-135,494
alpha proteobacterium Shinshu-th1,M02359:61:000000000-B9994:1:1102:22200:6340,AB121772.1,99.194,248,2,0,1,248,303,550,6.85e-122,448
Puia dinghuensis,M02359:61:000000000-B9994:1:1102:3591:19483,NR_159128.1,97.500,280,7,0,1,280,316,595,2.80e-131,479
uncultured bacterium,M02359:61:000000000-B9994:1:1102:8366:20569,MH530342.1,100.000,275,0,0,18,292,1,275,3.74e-140,508
bacterium,M02359:61:000000000-B9994:1:1102:25741:21591,EF221124.1,98.690,229,2,1,1,229,315,542,3.83e-109,405
uncultured bacterium,M02359:61:000000000-B9994:1:1103:4597:9517,MH525629.1,97.426,272,7,0,18,289,1,272,8.11e-127,464
bacterium Ellin6528,M02359:61:000000000-B9994:1:1103:7026:14231,HM748676.1,97.342,301,7,1,1,301,296,595,1.07e-140,510
uncultured bacterium,M02359:61:000000000-B9994:1:1103:3341:15109,MH989918.1,96.321,299,11,0,3,301,2,300,3.89e-135,492
Pseudomonas koreensis,M02359:61:000000000-B9994:1:1103:24474:17342,MK611793.1,99.615,260,1,0,1,260,272,531,3.32e-130,475
Caballeronia sp.,M02359:61:000000000-B9994:1:1103:7452:22346,LC435943.1,99.630,270,1,0,1,270,135,404,9.57e-136,494
proteobacterium LS-1,M02359:61:000000000-B9994:1:1104:22271:8188,AB111107.1,98.333,300,5,0,1,300,302,601,1.06e-145,527
uncultured bacterium,M02359:61:000000000-B9994:1:1104:15479:11144,MH523904.1,98.233,283,5,0,18,300,1,283,3.00e-136,496
unidentified,M02359:61:000000000-B9994:1:1104:18696:13235,FQ678950.1,99.296,284,2,0,18,301,1,284,8.31e-142,514
uncultured bacterium,M02359:61:000000000-B9994:1:1104:10113:14016,MH524004.1,99.647,283,1,0,18,300,1,283,6.40e-143,518
uncultured bacterium,M02359:61:000000000-B9994:1:1104:16008:22035,MH531450.1,98.024,253,5,0,18,270,1,253,1.26e-119,440
uncultured bacterium,M02359:61:000000000-B9994:1:1105:10454:5882,MH530267.1,97.177,248,7,0,18,265,1,248,1.61e-113,420
Acidocella sp. DM1;Acidocella sp. DM2,M02359:61:000000000-B9994:1:1105:16558:19920,DQ419947.1,96.346,301,11,0,1,301,236,536,3.01e-136,496
uncultured Alphaproteobacteria bacterium,M02359:61:000000000-B9994:1:1105:10526:23656,MF438491.1,99.259,270,2,0,1,270,1,270,4.45e-134,488
Dechloromonas sp. 16-41,M02359:61:000000000-B9994:1:1105:14041:24561,KJ573533.1,97.872,235,5,0,1,235,285,519,1.10e-109,407
uncultured bacterium,M02359:61:000000000-B9994:1:1106:14400:10635,MH989739.1,96.013,301,12,0,1,301,2,302,1.40e-134,490
bacterium,M02359:61:000000000-B9994:1:1107:9034:3179,EF219666.1,99.324,296,2,0,1,296,315,610,1.74e-148,536
uncultured bacterium,M02359:61:000000000-B9994:1:1107:25705:14380,MH528403.1,98.885,269,3,0,18,286,1,269,7.95e-132,481
bacterium,M02359:61:000000000-B9994:1:1108:20956:13015,EF221064.1,99.200,250,1,1,1,249,340,589,1.91e-122,449
uncultured bacterium,M02359:61:000000000-B9994:1:1109:23299:19355,MK527802.1,98.206,223,4,0,1,223,156,378,1.07e-104,390
uncultured bacterium,M02359:61:000000000-B9994:1:1109:26346:19392,MH529910.1,99.228,259,2,0,18,276,1,259,5.95e-128,468
Aliidongia dinghuensis,M02359:61:000000000-B9994:1:1109:18377:22111,NR_156087.1,96.899,258,8,0,1,258,302,559,2.01e-117,433
uncultured bacterium,M02359:61:000000000-B9994:1:1110:22686:7625,MH531213.1,99.296,284,2,0,18,301,1,284,8.31e-142,514
unidentified,M02359:61:000000000-B9994:1:1110:7738:12846,FQ681742.1,99.647,283,1,0,18,300,1,283,6.40e-143,518
uncultured bacterium,M02359:61:000000000-B9994:1:1110:29375:13054,MH529934.1,100.000,265,0,0,18,282,1,265,1.30e-134,490
uncultured bacterium,M02359:61:000000000-B9994:1:1111:14482:5949,MF438952.1,98.897,272,3,0,1,272,1,272,1.61e-133,486
Actinomycetales bacterium,M02359:61:000000000-B9994:1:1111:8115:7586,KY908302.1,96.043,278,11,0,1,278,245,522,1.68e-123,453
uncultured bacterium,M02359:61:000000000-B9994:1:1111:17641:17803,MH526612.1,97.535,284,7,0,18,301,1,284,1.81e-133,486
unidentified,M02359:61:000000000-B9994:1:1113:16090:4825,FQ681557.1,95.018,281,14,0,18,298,1,281,3.98e-120,442
Paraburkholderia sediminicola,M02359:61:000000000-B9994:1:1113:23234:15551,MG572586.1,97.899,238,5,0,1,238,278,515,2.38e-111,412
uncultured gamma proteobacterium,M02359:61:000000000-B9994:1:1114:18154:20490,LR216546.1,97.010,301,7,2,1,300,328,627,4.98e-139,505
uncultured gamma proteobacterium,M02359:61:000000000-B9994:1:1115:19355:4677,LR216546.1,98.000,250,5,0,1,250,328,577,5.51e-118,435
unidentified,M02359:61:000000000-B9994:1:1116:17228:15859,FQ675772.1,98.864,264,3,0,18,281,1,264,4.69e-129,472
uncultured Burkholderia sp.,M02359:61:000000000-B9994:1:1117:10622:5923,LC455820.1,100.000,264,0,0,1,264,310,573,4.34e-134,488
uncultured bacterium,M02359:61:000000000-B9994:1:1118:24475:6891,MH524631.1,100.000,234,0,0,18,251,1,234,1.96e-117,433
Conexibacter sp.,M02359:61:000000000-B9994:1:1118:7329:9455,KY908261.1,97.026,269,7,1,1,269,225,492,5.82e-123,451
Mycobacterium cookii,M02359:61:000000000-B9994:1:1118:8052:15035,NR_114661.1,100.000,216,0,0,1,216,308,523,1.66e-107,399
unidentified,M02359:61:000000000-B9994:1:1118:6428:16670,FQ679362.1,98.077,260,5,0,18,277,1,260,1.67e-123,453
bacterium,M02359:61:000000000-B9994:1:2101:17715:2529,EF606120.1,96.847,222,7,0,1,222,347,568,1.04e-99,374
uncultured bacterium,M02359:61:000000000-B9994:1:2101:21800:10784,MH531114.1,100.000,262,0,0,18,279,1,262,5.98e-133,484
Conexibacter sp.,M02359:61:000000000-B9994:1:2101:28533:12630,KY908261.1,97.525,202,5,0,1,202,225,426,2.03e-91,346
Granulicella acidiphila,M02359:61:000000000-B9994:1:2101:20288:14890,NR_148567.1,98.868,265,3,0,1,265,246,510,1.22e-129,473
actinobacterium TC4,M02359:61:000000000-B9994:1:2101:17028:24489,JF510471.1,96.787,249,8,0,1,249,291,539,1.94e-112,416
uncultured gamma proteobacterium,M02359:61:000000000-B9994:1:2102:16657:2789,LC378496.1,97.863,234,5,0,1,234,96,329,3.93e-109,405
uncultured Alphaproteobacteria bacterium,M02359:61:000000000-B9994:1:2102:19308:4118,MF438491.1,99.303,287,2,0,1,287,1,287,1.69e-143,520
Burkholderia sp.,M02359:61:000000000-B9994:1:2102:19966:7342,MH196546.1,99.336,301,1,1,1,301,297,596,1.06e-150,544
Acidisoma sp.,M02359:61:000000000-B9994:1:2102:4498:13026,KY908020.1,99.336,301,2,0,1,301,70,370,2.95e-151,545
uncultured bacterium,M02359:61:000000000-B9994:1:2103:23445:10373,MH526991.1,98.221,281,5,0,18,298,1,281,3.85e-135,492
bacterium,M02359:61:000000000-B9994:1:2103:28343:13611,EF221042.1,98.031,254,5,0,1,254,321,574,3.28e-120,442
actinobacterium TC4,M02359:61:000000000-B9994:1:2103:12736:24424,JF510471.1,97.095,241,7,0,1,241,291,531,1.12e-109,407
uncultured bacterium,M02359:61:000000000-B9994:1:2104:7348:4943,MH528662.1,98.940,283,3,0,18,300,1,283,1.39e-139,507
uncultured bacterium,M02359:61:000000000-B9994:1:2104:24005:6590,MN194976.1,98.790,248,3,0,15,262,1,248,3.40e-120,442
Ralstonia solanacearum,M02359:61:000000000-B9994:1:2104:18056:12487,LN899822.1,100.000,31,0,0,271,301,1471801,1471831,1.68e-04,58.4
Ralstonia solanacearum,M02359:61:000000000-B9994:1:2104:18056:12487,LN899822.1,97.059,34,0,1,268,301,189726,189758,6.05e-04,56.5
Ralstonia solanacearum,M02359:61:000000000-B9994:1:2104:18056:12487,LN899822.1,97.059,34,0,1,268,301,5661208,5661176,6.05e-04,56.5
