Bradyrhizobium elkanii,M70271:49:000000000-BF462:1:1104:18539:24556,MK480228.1,99.576,236,1,0,1,236,245,480,6.55e-117,431
uncultured bacterium,M70271:49:000000000-BF462:1:1106:9807:17919,MH524082.1,98.582,282,4,0,18,299,1,282,2.31e-137,499
uncultured bacterium,M70271:49:000000000-BF462:1:1106:9901:22904,LR589771.1,98.592,213,3,0,18,230,1,213,8.39e-101,377
uncultured bacterium,M70271:49:000000000-BF462:1:1107:5970:22969,MH989660.1,96.327,245,9,0,3,247,2,246,1.50e-108,403
uncultured bacterium,M70271:49:000000000-BF462:1:1108:8768:6443,LR130648.1,95.849,265,11,0,1,265,286,550,2.68e-116,429
uncultured bacterium,M70271:49:000000000-BF462:1:1108:6126:20341,LR589812.1,98.881,268,3,0,18,285,1,268,2.85e-131,479
bacterium,M70271:49:000000000-BF462:1:1108:12318:23725,EF606129.1,98.739,238,1,2,1,236,344,581,3.94e-114,422
uncultured bacterium,M70271:49:000000000-BF462:1:1109:2267:9569,MF950560.1,96.735,245,8,0,2,246,1,245,3.20e-110,409
uncultured bacterium,M70271:49:000000000-BF462:1:1109:17089:12592,LR216551.1,98.444,257,2,2,1,257,339,593,5.52e-123,451
uncultured bacterium,M70271:49:000000000-BF462:1:1109:18502:21821,MH990013.1,98.007,301,6,0,1,301,2,302,1.38e-144,523
uncultured bacterium,M70271:49:000000000-BF462:1:1111:8784:10059,LR130697.1,96.169,261,10,0,1,261,250,510,9.55e-116,427
uncultured bacterium,M70271:49:000000000-BF462:1:1111:3224:11249,MF950130.1,99.187,246,2,0,3,248,2,247,8.86e-121,444
uncultured bacterium,M70271:49:000000000-BF462:1:1111:14727:19940,MH989665.1,97.659,299,7,0,2,300,1,299,8.28e-142,514
uncultured bacterium,M70271:49:000000000-BF462:1:1112:15076:21316,MH530184.1,100.000,283,0,0,18,300,1,283,1.38e-144,523
Byssovorax cruenta,M70271:49:000000000-BF462:1:1113:12228:14265,NR_042341.1,97.942,243,5,0,1,243,337,579,4.06e-114,422
uncultured bacterium,M70271:49:000000000-BF462:1:1114:3001:17118,MH445167.1,95.017,301,11,4,1,299,333,631,1.81e-128,470
uncultured bacterium,M70271:49:000000000-BF462:1:1115:13014:13876,MH527070.1,95.775,284,10,2,18,300,1,283,1.41e-124,457
uncultured bacterium,M70271:49:000000000-BF462:1:1116:7182:10523,MH989718.1,97.490,239,6,0,2,240,1,239,3.11e-110,409
uncultured bacterium,M70271:49:000000000-BF462:1:2102:11830:20561,MF950130.1,99.138,232,2,0,3,234,2,233,5.05e-113,418
Bradyrhizobium sp.,M70271:49:000000000-BF462:1:2106:8325:8911,MH665717.1,99.668,301,1,0,1,301,201,501,6.33e-153,551
Bacillus cucumis,M70271:49:000000000-BF462:1:2106:8415:15633,MK519225.1,100.000,244,0,0,1,244,289,532,5.20e-123,451
uncultured bacterium,M70271:49:000000000-BF462:1:2107:19383:11995,LR595555.1,99.127,229,2,0,1,229,1,229,2.29e-111,412
uncultured bacterium,M70271:49:000000000-BF462:1:2109:11334:9668,MH527080.1,97.527,283,7,0,18,300,1,283,6.49e-133,484
uncultured bacterium,M70271:49:000000000-BF462:1:2109:28302:11906,MH445003.1,99.134,231,2,0,1,231,259,489,1.79e-112,416
Bradyrhizobium elkanii,M70271:49:000000000-BF462:1:2113:3169:8837,MK480228.1,100.000,243,0,0,1,243,245,487,1.86e-122,449
green non-sulfur bacterium AK-6,M70271:49:000000000-BF462:1:2114:15260:20102,AB079644.1,92.527,281,21,0,1,281,288,568,1.75e-108,403
unidentified,M70271:49:000000000-BF462:1:2115:12220:15335,FQ675871.1,99.556,225,1,0,18,242,1,225,8.82e-111,411
uncultured bacterium,M70271:49:000000000-BF462:1:2116:19732:21072,MH989660.1,96.139,259,10,0,3,261,2,260,1.23e-114,424
Alphaproteobacteria bacterium IPR-32G,M70271:49:000000000-BF462:1:2117:17515:12519,LC106215.1,94.928,276,12,2,1,275,272,546,7.80e-117,431
bacterium,M70271:49:000000000-BF462:1:2118:26195:12253,EF221559.1,94.245,278,16,0,1,278,331,608,3.66e-115,425
unidentified,M70271:49:000000000-BF462:1:2119:3639:19689,FQ677511.1,98.881,268,3,0,18,285,1,268,2.85e-131,479
