uncultured bacterium,M70271:43:000000000-B69RN:1:1102:16446:11105,MH531228.1,98.592,284,4,0,18,301,1,284,1.80e-138,503
Llavea cordifolia,M70271:43:000000000-B69RN:1:1103:27423:11728,MH173088.1,100.000,289,0,0,1,289,92086,91798,6.12e-148,534
Llavea cordifolia,M70271:43:000000000-B69RN:1:1103:27423:11728,MH173088.1,100.000,289,0,0,1,289,139246,139534,6.12e-148,534
Acidobacteria bacterium N3B,M70271:43:000000000-B69RN:1:1105:17705:12331,FR874231.1,98.940,283,3,0,1,283,240,522,1.30e-139,507
bacterium,M70271:43:000000000-B69RN:1:1106:18853:5056,EF606026.1,99.000,300,3,0,1,300,333,632,4.91e-149,538
Burkholderia sp.,M70271:43:000000000-B69RN:1:1106:14539:16845,MN103919.1,100.000,301,0,0,1,301,263,563,1.36e-154,556
Sinorhizobium fredii,M70271:43:000000000-B69RN:1:1110:25035:14277,CP024310.1,83.333,60,8,2,64,122,1369351,1369293,0.002,54.7
Mycobacterium sp.,M70271:43:000000000-B69RN:1:1110:23607:14983,MH144561.1,99.667,300,1,0,1,300,316,615,2.27e-152,549
uncultured bacterium,M70271:43:000000000-B69RN:1:1111:9966:7499,MH529215.1,98.485,264,4,0,18,281,1,264,2.18e-127,466
rhizosphere soil bacterium RSI-24,M70271:43:000000000-B69RN:1:1112:28251:13340,AJ252591.1,97.984,248,5,0,7,254,103,350,7.09e-117,431
bacterium,M70271:43:000000000-B69RN:1:1114:15237:25050,EF220969.1,99.111,225,2,0,1,225,334,558,3.79e-109,405
uncultured bacterium,M70271:43:000000000-B69RN:1:1116:9889:2315,MH530656.1,95.935,246,10,0,1,246,61,306,1.93e-107,399
alpha proteobacterium AKB-2008-TA3A,M70271:43:000000000-B69RN:1:1118:21470:12469,AM989075.1,99.652,287,1,0,1,287,287,573,3.64e-145,525
bacterium,M70271:43:000000000-B69RN:1:1119:12402:12313,EF221031.1,96.949,295,9,0,1,295,331,625,2.99e-136,496
Conexibacter sp.,M70271:43:000000000-B69RN:1:1119:24852:14466,KY363637.1,97.992,249,5,0,1,249,289,537,1.96e-117,433
Bradyrhizobium sp.,M70271:43:000000000-B69RN:1:2109:21372:17676,MK458622.1,99.666,299,1,0,1,299,246,544,8.13e-152,547
