uncultured bacterium,M70271:66:000000000-BRF6G:1:1101:7929:9737,MH525073.1,98.425,254,4,0,18,271,1,254,7.59e-122,448
uncultured bacterium,M70271:66:000000000-BRF6G:1:1101:27543:14827,MF439321.1,98.326,239,4,0,1,239,1,239,1.43e-113,420
uncultured bacterium,M70271:66:000000000-BRF6G:1:1101:20210:21089,MK527814.1,96.959,296,9,0,1,296,162,457,8.21e-137,497
uncultured bacterium,M70271:66:000000000-BRF6G:1:1101:13007:22326,LR216549.1,98.790,248,3,0,1,248,340,587,3.19e-120,442
myxobacterium AT3-01,M70271:66:000000000-BRF6G:1:1102:24032:5247,AB246772.1,97.048,271,8,0,1,271,63,333,1.26e-124,457
uncultured bacterium,M70271:66:000000000-BRF6G:1:1102:11515:9253,MH531013.1,99.647,283,1,0,18,300,1,283,6.40e-143,518
uncultured bacterium,M70271:66:000000000-BRF6G:1:1102:24766:9780,MH934754.1,97.010,301,9,0,1,301,326,626,1.39e-139,507
bacterium Ellin5289,M70271:66:000000000-BRF6G:1:1102:27355:13392,AY234640.1,100.000,288,0,0,1,288,296,583,2.18e-147,532
uncultured bacterium,M70271:66:000000000-BRF6G:1:1102:20037:14525,MH523910.1,100.000,280,0,0,18,297,1,280,6.33e-143,518
uncultured bacterium,M70271:66:000000000-BRF6G:1:1102:22170:15696,MH524004.1,98.955,287,3,0,1,287,61,347,7.87e-142,514
uncultured bacterium,M70271:66:000000000-BRF6G:1:1103:25466:4612,LR216549.1,97.010,301,9,0,1,301,340,640,1.39e-139,507
uncultured prokaryote,M70271:66:000000000-BRF6G:1:1103:13380:8420,MF440066.1,97.010,301,8,1,1,300,1,301,4.98e-139,505
unidentified,M70271:66:000000000-BRF6G:1:1103:12171:8684,FQ693006.1,94.340,265,14,1,18,282,1,264,4.87e-109,405
uncultured bacterium,M70271:66:000000000-BRF6G:1:1103:17251:17837,MH527932.1,99.608,255,1,0,17,271,1,255,2.09e-127,466
Mucilaginibacter sp. 821-4-4-5,M70271:66:000000000-BRF6G:1:1103:20149:22837,JQ772093.1,99.286,280,2,0,1,280,321,600,1.28e-139,507
Flavobacterium sp. Pu1,M70271:66:000000000-BRF6G:1:1104:7064:10041,KU719635.1,97.980,297,6,0,1,297,316,612,2.28e-142,516
uncultured Ferrimicrobium sp.,M70271:66:000000000-BRF6G:1:1104:17417:17862,MF438400.1,98.031,254,5,0,1,254,1,254,3.31e-120,442
uncultured bacterium,M70271:66:000000000-BRF6G:1:1105:26959:11776,MH528531.1,97.902,286,4,2,18,301,1,286,1.08e-135,494
uncultured bacterium,M70271:66:000000000-BRF6G:1:1105:27272:12189,LR216549.1,98.120,266,5,0,1,266,340,605,7.38e-127,464
'Hevea brasiliensis' phytoplasma,M70271:66:000000000-BRF6G:1:1105:15153:16036,KP025809.1,98.828,256,3,0,1,256,131,386,1.18e-124,457
Alphaproteobacteria bacterium SJR-16A,M70271:66:000000000-BRF6G:1:1106:8054:2087,LC106266.1,99.643,280,1,0,1,280,304,583,2.75e-141,512
uncultured bacterium,M70271:66:000000000-BRF6G:1:1106:27463:5772,MH530908.1,99.296,284,2,0,18,301,1,284,8.31e-142,514
uncultured bacterium,M70271:66:000000000-BRF6G:1:1106:27525:9448,LR595413.1,99.134,231,2,0,1,231,1,231,1.79e-112,416
uncultured bacterium,M70271:66:000000000-BRF6G:1:1106:6285:11427,MF438906.1,97.333,300,6,2,1,300,1,298,3.85e-140,508
bacterium,M70271:66:000000000-BRF6G:1:1106:16458:13945,EF220969.1,99.632,272,1,0,1,272,334,605,7.80e-137,497
uncultured bacterium,M70271:66:000000000-BRF6G:1:1106:6809:20265,MH524237.1,94.681,282,15,0,18,299,1,282,5.11e-119,438
uncultured bacterium,M70271:66:000000000-BRF6G:1:1107:12246:1748,MH527069.1,99.170,241,2,0,18,258,1,241,5.58e-118,435
uncultured bacterium,M70271:66:000000000-BRF6G:1:1107:13095:7030,MH524702.1,99.648,284,1,0,18,301,1,284,1.79e-143,520
